name;socr;code;index;gninmb;uno;ocatd;status
Михеиха;д;3701400016300;155371;3706;;24221816038;0
Мортки;с;3701400016500;155373;3706;;24221836001;0
Мостовиха;д;3701400016600;155372;3706;;24221836043;0
Мостовка;д;3701400016700;155360;3706;;24221816039;0
Мохниха;д;3701400016900;155370;3706;;24221812005;0
Мякотиха;д;3701400017100;155381;3706;;24221844066;0
Нагаево;д;3701400017300;155373;3706;;24221836019;0
Насониха;д;3701400017400;155382;3706;;24221844021;0
Небучино;д;3701400017500;155362;3706;;24221816040;0
Нестерово;д;3701400017600;155384;3706;;24221844067;0
Неупокоиха;д;3701400017700;155376;3706;;24221812027;0
Нечайково;д;3701400017800;155381;3706;;24221844068;0
Чабышево Нижнее;д;3701400017900;155381;3706;;24221844087;0
Овсяничиха;д;3701400018000;155382;3706;;24221844022;0
Оржанники;д;3701400018300;155373;3706;;24221836020;0
Осиха;д;3701400018400;155382;3706;;24221844024;0
Осташково;д;3701400018600;155372;3706;;24221836044;0
Павелково;д;3701400018900;155372;3706;;24221836045;0
Палашино;д;3701400019000;155382;3706;;24221844069;0
Паличное;д;3701400019100;155362;3706;;24221816041;0
Панкратиха;д;3701400019200;155382;3706;;24221844025;0
Панюшиха;д;3701400019300;155382;3706;;24221844026;0
Паучиха;д;3701400019500;155371;3706;;24221816042;0
Пахомовская;д;3701400019600;155384;3706;;24221844070;0
Пеньки;д;3701400019700;155384;3706;;24221844071;0
Первуниха;д;3701400019800;155362;3706;;24221816043;0
Петрово;с;3701400020000;155384;3706;;24221844072;0
Петрово;д;3701400020002;155384;3720;;24221844072;0
Плешаково;д;3701400020200;155372;3706;;24221836046;0
Плешково;д;3701400020300;155376;3706;;24221812028;0
Плосково;д;3701400020400;155384;3706;;24221844073;0
Плоцково;д;3701400020500;155371;3706;;24221816044;0
Плужниково;д;3701400020600;155362;3706;;24221816045;0
Повалихино;д;3701400020700;155360;3706;;24221816046;0
Погорелка;д;3701400020800;155360;3706;;24221816047;0
Подвигаи;д;3701400020900;155384;3706;;24221844074;0
Подсосенье;д;3701400021000;155376;3706;;24221812029;0
Полозиха;д;3701400021100;155370;3706;;24221812007;0
Попереково;д;3701400021200;155362;3706;;24221816048;0
Поповка;д;3701400021300;155371;3706;;24221816049;0
Поселихино;д;3701400021500;155376;3706;;24221812030;0
Привалово;д;3701400021600;155372;3706;;24221836047;0
Пустынь;д;3701400021800;;3706;;24221816051;0
Пустынь;д;3701400021900;155376;3706;;24221812031;0
Пятуниха;д;3701400022000;155384;3706;;24221844076;0
Раздирашки;д;3701400022100;155376;3706;;24221812032;0
Рассадино;д;3701400022300;155376;3706;;24221812033;0
Репино Малое;д;3701400022400;155360;3706;;24221816052;0
Рябово;д;3701400022700;155384;3706;;24221844077;0
Село Малое;д;3701400022899;155360;3720;;24221000000;0
Савинская;д;3701400022900;155381;3706;;24221844078;0
Савиха;д;3701400023000;155370;3706;;24221812008;0
Салагузиха;д;3701400023100;155372;3706;;24221836048;0
Сапожки;д;3701400023200;155372;3706;;24221836049;0
Севрюгино;д;3701400023300;155384;3706;;24221844079;0
Сеготь;с;3701400023400;155382;3706;;24221844001;0
Селькино;д;3701400023500;155372;3706;;24221836050;0
Серковская;д;3701400023600;155373;3706;;24221836021;0
Сивково;д;3701400023700;155360;3706;;24221816053;0
Слиньково;д;3701400023900;155381;3706;;24221844080;0
Смагино;д;3701400024000;155360;3706;;24221816054;0
Соколово Малое;д;3701400024200;155376;3706;;24221812034;0
Соловьево;д;3701400024300;155360;3706;;24221816055;0
Солодихино;д;3701400024400;155384;3706;;24221844081;0
Сорвачево;д;3701400024500;155373;3706;;24221836022;0
Столбуниха;д;3701400024600;155384;3706;;24221844082;0
Стрелка;д;3701400024800;155362;3706;;24221816056;0
Стрелка Подлесная;д;3701400024900;155373;3706;;24221836023;0
Струбново;д;3701400025000;155362;3706;;24221816011;0
Сувориха;д;3701400025100;155384;3706;;24221844083;0
Таковая;д;3701400025300;155373;3706;;24221836025;0
Татариха;д;3701400025500;;3706;;24221836026;0
Тетериха;д;3701400025600;155371;3706;;24221816057;0
Тишино;д;3701400025700;155362;3706;;24221816058;0
Трошино;д;3701400025800;155373;3706;;24221836027;0
Трухинская;д;3701400025900;155382;3706;;24221844029;0
Умеково;д;3701400026100;155372;3706;;24221836051;0
Усово;д;3701400026200;155384;3706;;24221844084;0
Утюгово;д;3701400026300;155376;3706;;24221812036;0
Ушибиха;д;3701400026400;155372;3706;;24221836052;0
Федотиха;д;3701400026600;155382;3706;;24221844030;0
Федотово;д;3701400026700;155370;3706;;24221816059;0
Федурино;д;3701400026800;155384;3706;;24221844085;0
Харькино;д;3701400027100;155373;3706;;24221836029;0
Хахалиха;д;3701400027200;155371;3706;;24221816062;0
Хмелеватово;д;3701400027300;155382;3706;;24221844032;0
Хмелеватово;д;3701400027400;155362;3706;;24221816060;0
Чадуево;д;3701400027600;155375;3706;;24221816006;0
Чернополово;д;3701400027700;155372;3706;;24221836053;0
Четвертинино;д;3701400027800;155376;3706;;24221812037;0
Шепелино;д;3701400028100;155376;3706;;24221812038;0
Шихириха;д;3701400028400;155373;3706;;24221836030;0
Шишкино;д;3701400028500;155382;3706;;24221844033;0
Шпенево;д;3701400028600;155384;3706;;24221844088;0
Шубино;д;3701400028700;155375;3706;;24221816007;0
Щукино;д;3701400028800;155362;3706;;24221816061;0
Юрьево;д;3701400028900;155375;3706;;24221816008;0
Юшково;д;3701400029000;155382;3706;;24221844034;0
Южково;д;3701400029003;155382;3720;;24221844034;0
Яблоново;д;3701400029100;;3706;;24221844089;0
Язвицы;д;3701400029200;155372;3706;;24221836054;0
Якуниха;д;3701400029300;155376;3706;;24221812039;0
Ямново;д;3701400029400;155372;3706;;24221836055;0
Ячмень;с;3701400029500;155362;3706;;24221816063;0
Вахрино;д;3701400029600;155371;3706;;24221816017;0
Александрово;д;3701400030000;155371;3706;;24221816064;0
Пучеж;г;3701400100000;;3706;;24221501000;1
Родниковский;р-н;3701500000000;155250;3703;;24223000000;0
Горкино;с;3701500000100;155230;3703;;24223840016;0
Аксеньково;д;3701500000200;155230;3703;;24223840014;0
Алешково;д;3701500000300;155244;3703;;24223844017;0
Андреевское;д;3701500000400;155247;3703;;24223852002;0
Андрониха;д;3701500000500;;3703;;24223806015;0
Андрониха;д;3701500000600;155330;3703;;24223845002;0
Аферково;д;3701500000800;;3703;;24223845003;0
Афонасово;д;3701500000900;155232;3703;;24223840002;0
Ахидовка;д;3701500001000;155252;3703;;24223845004;0
Беловское;д;3701500001200;155232;3703;;24223840003;0
Бердюково;д;3701500001300;;3703;;24223844003;0
Березники;д;3701500001400;155244;3703;;24223844002;0
Боброково;д;3701500001500;155330;3703;;24223806016;0
Болотново;с;3701500001600;;3703;;24223828017;0
Болтино;д;3701500001700;155252;3703;;24223845005;0
Борис-Глеб;д;3701500001900;155252;3703;;24223845006;0
Бортницы;с;3701500002000;155244;3703;;24223844018;0
Борщево;д;3701500002100;;3703;;24223828005;0
Буково;д;3701500002200;155250;3703;;24223840015;0
Бураково;д;3701500002300;155250;3703;;24223806017;0
Бутырки;д;3701500002400;155232;3703;;24223840004;0
Бухарино;д;3701500002500;;3703;;24223852003;0
Варвариха;д;3701500002600;155230;3703;;24223840017;0
Ведрово;д;3701500002700;155246;3703;;24223828018;0
Воронцово;с;3701500002800;155248;3703;;24223845007;0
Ворсино;д;3701500002900;155240;3703;;24223806014;0
Воскресенское;д;3701500003000;155250;3703;;24223806018;0
Выползово;д;3701500003100;155244;3703;;24223844019;0
Вязово;д;3701500003200;155246;3703;;24223828019;0
Гаврилково;д;3701500003300;155330;3703;;24223845008;0
Ганино;д;3701500003400;155330;3703;;24223852004;0
Гари;д;3701500003500;155330;3703;;24223852005;0
Глазково;д;3701500003600;155232;3703;;24223840005;0
Голыгино;д;3701500003700;155244;3703;;24223844020;0
Гордяковка;д;3701500003800;;3703;;24223845009;0
Горкино;ст;3701500003999;155230;3701;;24223840016;0
Горкино;д;3701500004000;155230;3703;;24223840016;0
Гридиха;д;3701500004100;155231;3703;;24223806019;0
Дворянское;д;3701500004300;;3703;;24223844021;0
Деревеньки;с;3701500004400;155252;3703;;24223845010;0
Дегтярново;д;3701500004500;155246;3703;;24223828020;0
Деменово;д;3701500004600;155250;3703;;24223844004;0
Дружиниха;д;3701500004700;155240;3703;;24223806002;0
Дудкино;д;3701500004800;155247;3703;;24223852006;0
Дунильцево Большое;д;3701500004900;155244;3703;;24223844005;0
Дылево;д;3701500005000;155250;3703;;24223806020;0
Дягилево;д;3701500005100;155232;3703;;24223840006;0
Жжониха;д;3701500005300;155244;3703;;24223844006;0
Захариха;д;3701500005400;155231;3703;;24223806021;0
Зименки;д;3701500005500;155252;3703;;24223845011;0
Иваниха;д;3701500005600;;3703;;24223845012;0
Иваново;д;3701500005700;155233;3703;;24223840019;0
Ивашево;д;3701500005800;155240;3703;;24223806003;0
Ивашиха;д;3701500005900;155232;3703;;24223840007;0
Исаево;д;3701500006100;155240;3703;;24223806004;0
Исупово;д;3701500006200;155330;3703;;24223806022;0
Каминский;с;3701500006500;155240;3703;;24223806001;0
Железнодорожной станции Каминский;д;3701500006600;155240;3703;;24223806023;0
Каминский;ст;3701500006603;155240;3703;;24223806023;0
Карлово;д;3701500006700;155230;3703;;24223840021;0
Киньдяково;д;3701500006800;155240;3703;;24223806005;0
Клинцево;д;3701500006900;155230;3703;;24223840022;0
Клыгино;д;3701500007000;155250;3703;;24223806024;0
Коево;д;3701500007200;155230;3703;;24223840023;0
Кожевники;д;3701500007300;155252;3703;;24223845014;0
Козлоки;д;3701500007400;155251;3703;;24223844008;0
Коробейкино;д;3701500007600;155244;3703;;24223844022;0
Корцово;д;3701500007700;;3703;;24223845013;0
Корцово;д;3701500007800;155247;3703;;24223852015;0
Котиха;д;3701500007900;155244;3703;;24223844023;0
Кочигино;д;3701500008000;155230;3703;;24223845015;0
Красново;д;3701500008100;155246;3703;;24223828021;0
Красное;с;3701500008200;155330;3703;;24223840024;0
Крутцы;д;3701500008300;155250;3703;;24223840025;0
Куделино;д;3701500008400;155247;3703;;24223852014;0
Кузьмино;д;3701500008500;155244;3703;;24223844024;0
Курцево;д;3701500008600;155240;3703;;24223806007;0
Кутилово;д;3701500008700;155251;3703;;24223844009;0
Лежахово;д;3701500008800;155246;3703;;24223828022;0
Леушиха;д;3701500008900;155252;3703;;24223845016;0
Ломы Большие;д;3701500009000;155246;3703;;24223828023;0
Ломы Малые;д;3701500009100;155246;3703;;24223828024;0
Лушнево;д;3701500009200;155231;3703;;24223806025;0
Макарово;д;3701500009300;155247;3703;;24223852016;0
Максимовское;д;3701500009400;155248;3703;;24223845017;0
Малышево;д;3701500009500;155235;3703;;24223828001;0
Мальчиха;д;3701500009600;;3703;;24223845018;0
Межи;с;3701500009800;155232;3703;;24223840009;0
Мелечкино;с;3701500009900;155235;3703;;24223828011;0
Мелиха;д;3701500010000;155231;3703;;24223806026;0
Мельниково;д;3701500010100;155240;3703;;24223806008;0
Михайловское;с;3701500010200;155230;3703;;24223840026;0
Мокеево;д;3701500010300;155240;3703;;24223806009;0
Мостищи;д;3701500010400;155231;3703;;24223806027;0
Назарково;д;3701500010500;155247;3703;;24223852008;0
Немково;д;3701500010600;155244;3703;;24223844025;0
Никониха;д;3701500010800;155244;3703;;24223844026;0
Никульское;с;3701500010900;155250;3703;;24223806028;0
Новинское;с;3701500011000;155330;3703;;24223845019;0
Овинцы;д;3701500011200;155247;3703;;24223852017;0
Орехово;д;3701500011300;155247;3703;;24223852009;0
Острецово;с;3701500011400;155232;3703;;24223840001;0
Парахино;д;3701500011500;155245;3703;;24223844027;0
Парское;с;3701500011600;;3703;;24223844001;0
Пархачево;с;3701500011700;155251;3703;;24223844010;0
Паршино;д;3701500011800;155244;3703;;24223844028;0
Петрово;д;3701500012000;155244;3703;;24223844011;0
Плосково;д;3701500012100;;3703;;24223844012;0
Подпенново;д;3701500012200;155250;3703;;24223806029;0
Подсосенье;д;3701500012300;155230;3703;;24223840027;0
Половчинново;д;3701500012500;155235;3703;;24223828014;0
Поповское;д;3701500012600;155240;3703;;24223806010;0
Постнинский;с;3701500012700;155248;3703;;24223845020;0
Прислониха;д;3701500012800;155235;3703;;24223828015;0
Пронискино;д;3701500013000;155247;3703;;24223852018;0
Раставлево;д;3701500013100;155246;3703;;24223828025;0
Романово;д;3701500013200;155247;3703;;24223852010;0
Савкино;д;3701500013300;155232;3703;;24223840012;0
Савково;д;3701500013400;155330;3703;;24223852011;0
Саниха;д;3701500013500;155230;3703;;24223840028;0
Сгорьево;д;3701500013800;155247;3703;;24223852019;0
