name;socr;code;index;gninmb;uno;ocatd
Автомобилист;тер. СНТ;37009000065000200;155120;3711;;24214830017
Газовик;снт;37009000067000100;155126;3711;;24214815005
Светлая;ул;37009000067000200;;3711;;24214815005
Лесная;ул;37009000067000300;;3711;;24214815005
Цветочная;ул;37009000067000400;155126;3711;;24214815005
Лесная поляна СНТ;тер. СНТ;37009000067000500;155126;3711;;24214815005
Вблизи дома 2;тер;37009000067000600;155126;3711;;24214815005
Швейник-2;снт;37009000077000100;155120;3711;;24214830022
Возрождение;снт;37009000078000100;155120;3711;;24214830023
Дорожник-2;тер. СНТ;37009000078000200;155120;3711;;24214830023
Росинка;тер. СНТ;37009000078000300;155120;3711;;24214830023
Мальцево;тер. СНТ;37009000078000400;155120;3711;;24214830023
Лесное;тер. СНТ;37009000078000500;155120;3711;;24214830023
1-я;линия;37009000083000100;155101;3711;;24214835001
2-я;линия;37009000083000200;155101;3711;;24214835001
3-я;линия;37009000083000300;155101;3711;;24214835001
4-я;линия;37009000083000400;155101;3711;;24214835001
5-я;линия;37009000083000500;155101;3711;;24214835001
6-я;линия;37009000083000600;155101;3711;;24214835001
7-я;линия;37009000083000700;155101;3711;;24214835001
Аптечная;ул;37009000083000800;155101;3711;;24214835001
Шуйская Большая;ул;37009000083000900;155101;3711;;24214835001
Болотная;ул;37009000083001000;155101;3711;;24214835001
Восточная 1-я;ул;37009000083001300;155101;3711;;24214835001
Восточная 2-я;ул;37009000083001400;155101;3711;;24214835001
Восточный 1-й;пер;37009000083001600;155101;3711;;24214835001
Восточный 2-й;пер;37009000083001700;155101;3711;;24214835001
Гаражи;кв-л;37009000083001899;153520;3711;;24214000000
Горького;ул;37009000083001900;155101;3711;;24214835001
Запрудная;ул;37009000083002000;155101;3711;;24214835001
Ковровская;ул;37009000083002100;155101;3711;;24214835001
Комсомольская;ул;37009000083002200;155101;3711;;24214835001
Корневская;ул;37009000083002300;155101;3711;;24214835001
Корневский;пер;37009000083002400;155101;3711;;24214835001
Ленина;ул;37009000083002500;155101;3711;;24214835001
Лесная;ул;37009000083002600;155101;3711;;24214835001
8 Марта;ул;37009000083002700;155101;3711;;24214835001
Маяковского;ул;37009000083002800;155101;3711;;24214835001
Московская;ул;37009000083002900;155101;3711;;24214835001
Набережная;ул;37009000083003000;155101;3711;;24214835001
Нагорная;ул;37009000083003200;155101;3711;;24214835001
Некрасова;ул;37009000083003400;155101;3711;;24214835001
Октябрьская;ул;37009000083003600;155101;3711;;24214835001
Павла Ярцева;ул;37009000083003700;155101;3711;;24214835001
Первомайская;ул;37009000083003800;155101;3711;;24214835001
Подгорная;ул;37009000083003900;155101;3711;;24214835001
Подгорный;пер;37009000083004000;155101;3711;;24214835001
Полевая 1-я;ул;37009000083004100;155101;3711;;24214835001
Полевая 2-я;ул;37009000083004200;155101;3711;;24214835001
Пушкина;ул;37009000083004300;155101;3711;;24214835001
Речная;ул;37009000083004400;155101;3711;;24214835001
Советская;ул;37009000083004500;155101;3711;;24214835001
Текстильная;ул;37009000083004600;155101;3711;;24214835001
Льва Толстого;ул;37009000083004700;155101;3711;;24214835001
Учительская;ул;37009000083004800;155101;3711;;24214835001
Фабричная;ул;37009000083004900;155101;3711;;24214835001
Фабричная 1-я;ул;37009000083005099;153520;3711;;24214000000
Фабричная 2-я;ул;37009000083005199;153520;3711;;24214000000
Фрунзе;ул;37009000083005200;155101;3711;;24214835001
Центральная;ул;37009000083005399;153520;3711;;24214000000
Шубиных;ул;37009000083005499;153520;3711;;24214000000
Шуйская 2-я;ул;37009000083005500;155101;3711;;24214835001
Шуйская 3-я;ул;37009000083005600;155101;3711;;24214835001
Шуйская 4-я;ул;37009000083005700;155101;3711;;24214835001
Южная;ул;37009000083005800;155101;3711;;24214835001
Швейник;снт;37009000085000100;155116;3711;;24214865015
Темп;снт;37009000085000200;155116;3711;;24214865015
Швейник-1;снт;37009000085000300;155116;3711;;24214865015
Советский;снт;37009000085000400;155116;3711;;24214865015
Зеленая;ул;37009000089000100;155110;3711;;24214860006
Заводская;ул;37009000089000200;155110;3711;;24214860006
Новая;ул;37009000089000300;155110;3711;;24214860006
Садовая;ул;37009000089000400;155110;3711;;24214860006
Заводской;пер;37009000089000500;155110;3711;;24214860006
Артезианская скважина;тер;37009000089000600;155110;3711;;24214860006
Вязьма;тер. СНТ;37009000093000100;155122;3711;;24214810000
Металлист;снт;37009000095000100;155120;3711;;24214830025
ДНП Лежневская слобода;тер;37009000099000100;155120;3711;;24214830026
Зеленая;ул;37009000102000100;155126;3711;;24214815001
Мира;ул;37009000102000200;155126;3711;;24214815001
Мичурина;ул;37009000102000300;155126;3711;;24214815001
Новая;ул;37009000102000400;155126;3711;;24214815001
Полевая;ул;37009000102000500;155126;3711;;24214815001
Глория;снт;37009000105000100;155120;3711;;24214815011
Металлист;тер. СНТ;37009000105000351;155120;3711;;24214815011
8Марта;тер. СНТ;37009000105000400;155120;3711;;24214815011
Надежда;тер. СНТ;37009000105000500;155120;3711;;24214815011
8 Марта;снт;37009000106000199;155120;3711;;24214815011
Авиатор;снт;37009000108000100;155126;3711;;24214815009
Камвольщик-3;снт;37009000108000200;155126;3711;;24214815009
Жерновки;снт;37009000108000300;155126;3711;;24214815009
Радуга-2;тер. СНТ;37009000108000400;155126;3711;;24214815009
Металлист;тер. СНТ;37009000108000500;155126;3711;;24214815009
Черемушки;ул;37009000122000100;;3711;;24214830032
Московская;ул;37009000123000100;155120;3711;;24214830001
Октябрьская;ул;37009000123000200;155120;3711;;24214830001
Совхозная;ул;37009000123000300;155120;3711;;24214830001
Урожайная;ул;37009000123000400;155120;3711;;24214830001
южная промышленная зона;тер;37009000123000500;155120;3711;;24214830001
Отрадное;мкр;37009000123000600;155120;3711;;24214830001
Ивановский;мкр;37009000123000700;155120;3711;;24214830001
Марьино;мкр;37009000123000800;155120;3711;;24214830001
Лежневская;ул;37009000126000100;155110;3711;;24214860001
Нагорная;ул;37009000126000200;155110;3711;;24214860001
Молодежная;ул;37009000126000300;155110;3711;;24214860001
Заречная;ул;37009000126000400;;3711;;24214860001
Совхозная;ул;37009000126000500;155110;3711;;24214860001
Совхозный;пер;37009000126000600;;3711;;24214860001
Школьная;ул;37009000126000700;155110;3711;;24214860001
Зеленая;ул;37009000127000100;155116;3711;;
Ломовская;ул;37009000127000200;155116;3711;;24214865001
Набережная;ул;37009000127000300;155116;3711;;24214865001
Санаторная;ул;37009000127000400;155116;3711;;24214865001
Совхозная;ул;37009000127000500;155116;3711;;24214865001
Спортивная;ул;37009000127000600;155116;3711;;24214865001
Фабричная;ул;37009000127000700;155116;3711;;24214865001
Центральная;ул;37009000127000800;155116;3711;;24214865001
Школьная;ул;37009000127000900;155116;3711;;24214865001
Лесная;ул;37009000127001000;155116;3711;;24214865001
Петушок;снт;37009000127001100;155116;3711;;24214865001
Ивановоец;тер. СНТ;37009000127001200;155116;3711;;24214865001
Светлая;ул;37009000127001300;155116;3711;;24214865001
Березка;тер. СНТ;37009000129000100;155120;3711;;24214830034
Березка;снт;37009000129000102;155120;3711;;24214830034
Солнечный;мкр;37009000129000200;155120;3711;;24214830034
Стимул;тер. СНТ;37009000129000300;155120;3711;;24214830034
Зеленая;ул;37009000130000100;155125;3711;;24214870001
Полевая;ул;37009000130000200;155125;3711;;24214870001
Солнечная;ул;37009000130000300;155125;3711;;24214870001
Лесная;ул;37009000130000400;155125;3711;;24214870001
Керамик;снт;37009000130000500;155125;3711;;24214870001
Садовая;ул;37009000130000600;155125;3711;;24214870001
Луговая;ул;37009000130000700;155125;3711;;24214870001
Колосок;тер. СНТ;37009000133000100;153504;3711;;24214830035
Дорожник;снт;37009000143000100;155120;3711;;24214551000
Радуга;снт;37009000143000200;155120;3711;;24214551000
40 лет Октября;ул;37009000143009200;155120;3711;;24214551000
8 Марта;ул;37009000143009300;155120;3711;;24214551000
Афанасовская;ул;37009000143009400;155120;3711;;24214551000
Афанасовский;пер;37009000143009500;155120;3711;;24214551000
Больничный;пер;37009000143009600;155120;3711;;24214551000
Вишневая;ул;37009000143009700;;3711;;24214551000
Владимирская;ул;37009000143009800;155120;3711;;24214551000
Войкова;ул;37009000143009900;;3711;;24214551000
Восточная;ул;37009000143010000;155120;3711;;24214551000
Гагарина;ул;37009000143010100;155120;3711;;24214551000
Гоголя;ул;37009000143010200;155120;3711;;24214551000
Горького;пер;37009000143010300;155120;3711;;24214551000
Горького;ул;37009000143010400;155120;3711;;24214551000
Гусевская 1-я;ул;37009000143010500;155120;3711;;24214551000
Гусевская 2-я;ул;37009000143010600;155120;3711;;24214551000
Гусевский;пер;37009000143010700;155120;3711;;24214551000
Дзержинского;ул;37009000143010800;155120;3711;;24214551000
Дорожная;ул;37009000143010900;155120;3711;;24214551000
Дунаева;ул;37009000143011000;155120;3711;;24214551000
Жданова;ул;37009000143011100;155120;3711;;24214551000
Западная 1-я;ул;37009000143011200;155120;3711;;24214551000
Заречная 1-я;ул;37009000143011300;155120;3711;;24214551000
Заречная 2-я;ул;37009000143011400;155120;3711;;24214551000
Зеленая;ул;37009000143011500;155120;3711;;24214551000
Земледельческая;ул;37009000143011600;155120;3711;;24214551000
Ивановская;ул;37009000143011700;155120;3711;;24214551000
Ивановский;пер;37009000143011800;155120;3711;;24214551000
Интернациональная 1-я;ул;37009000143011900;155120;3711;;24214551000
Интернациональная 2-я;ул;37009000143012000;155120;3711;;24214551000
